,Domain,Facility_ID,DateFrom
4484,Fyzioterapeut,29799,2012-01-01
4485,Fyzioterapeut,38039,2006-10-01
4486,Fyzioterapeut,39666,2007-02-01
4487,Fyzioterapeut,39826,2007-01-01
4488,Fyzioterapeut,41442,2006-04-01
4489,Fyzioterapeut,45749,2001-09-01
4490,Fyzioterapeut,55315,1993-01-01
4491,Fyzioterapeut,57062,1995-02-01
4492,Fyzioterapeut,59408,1976-12-01
4493,kardiologie,1793,2021-06-01
4494,kardiologie,10654,2018-01-01
4495,kardiologie,21829,2015-01-01
4496,kardiologie,35868,2009-04-01
4497,kardiologie,40723,2006-05-01
4498,kardiologie,40724,2006-05-01
4499,kardiologie,48691,1998-07-01
4500,kardiologie,49928,1994-03-01
4501,sexuologie,39858,2007-01-01
4502,Dentální hygienistka,4100,2020-04-01
4503,Dentální hygienistka,13675,2017-01-01
4504,Dentální hygienistka,15644,2016-07-01
4505,Dentální hygienistka,27543,2013-01-01
4506,Dentální hygienistka,35467,2009-07-01
4507,Dentální hygienistka,36764,2008-09-01
4508,Fyzioterapeut,206,2021-08-18
4509,Fyzioterapeut,207,2021-08-18
4510,Fyzioterapeut,1823,2021-01-13
4511,Fyzioterapeut,1824,2021-01-13
4512,Fyzioterapeut,7643,2019-01-04
4513,Fyzioterapeut,7644,2019-01-04
4514,Fyzioterapeut,8620,2018-09-03
4515,Fyzioterapeut,8621,2018-09-03
4516,Fyzioterapeut,9343,2018-06-13
4517,Fyzioterapeut,12779,2017-02-17
4518,Fyzioterapeut,12829,2017-01-27
4519,Fyzioterapeut,12830,2017-01-27
4520,Fyzioterapeut,12964,2017-02-08
4521,Fyzioterapeut,12965,2017-02-08
4522,Fyzioterapeut,13442,2017-01-01
4523,Fyzioterapeut,14972,2016-08-16
4524,Fyzioterapeut,21326,2014-09-03
4525,Fyzioterapeut,21327,2014-09-03
4526,Fyzioterapeut,21992,2014-06-25
4527,Fyzioterapeut,32273,2011-01-01
4528,Fyzioterapeut,36339,2009-01-01
4529,Fyzioterapeut,40395,2005-01-01
4530,Fyzioterapeut,40746,2003-10-01
4531,Fyzioterapeut,42139,2005-04-01
4532,Fyzioterapeut,42144,2005-04-01
4533,Fyzioterapeut,42147,2005-04-01
4534,Fyzioterapeut,42260,2005-01-01
4535,Fyzioterapeut,42994,2004-07-01
4536,Fyzioterapeut,44541,2003-07-01
4537,Fyzioterapeut,44849,2003-05-01
4538,Fyzioterapeut,49579,1995-04-01
4539,Fyzioterapeut,49583,1996-01-01
4540,Fyzioterapeut,58905,1976-12-01
4541,kardiologie,6078,2019-10-01
4542,kardiologie,15641,2016-06-01
4543,kardiologie,32247,2011-01-01
4544,kardiologie,44480,2001-01-01
4545,kardiologie,51869,1993-06-01
4546,kardiologie,58868,1976-12-01
4547,Dentální hygienistka,72,2021-09-20
4548,Dentální hygienistka,588,2021-08-30
4549,Dentální hygienistka,2811,2020-09-21
4550,Dentální hygienistka,7206,2019-03-01
4551,Dentální hygienistka,8137,2019-01-01
4552,Dentální hygienistka,12796,2017-03-01
4553,Dentální hygienistka,13178,2017-02-01
4554,Dentální hygienistka,15126,2016-09-01
4555,Dentální hygienistka,21028,2015-01-01
4556,Dentální hygienistka,26330,2013-03-01
4557,Dentální hygienistka,28077,2012-01-01
4558,Dentální hygienistka,46931,1997-09-01
4559,Fyzioterapeut,930,2021-05-03
4560,Fyzioterapeut,1405,2021-03-11
4561,Fyzioterapeut,1612,2021-01-05
4562,Fyzioterapeut,2174,2021-01-04
4563,Fyzioterapeut,2175,2021-01-04
4564,Fyzioterapeut,4740,2020-02-01
4565,Fyzioterapeut,4741,2020-02-01
4566,Fyzioterapeut,6122,2019-09-01
4567,Fyzioterapeut,6477,2019-06-01
4568,Fyzioterapeut,7008,2019-04-01
4569,Fyzioterapeut,7567,2019-02-01
4570,Fyzioterapeut,8193,2018-11-01
4571,Fyzioterapeut,8194,2018-11-01
4572,Fyzioterapeut,8568,2018-09-01
4573,Fyzioterapeut,8939,2018-08-01
4574,Fyzioterapeut,8950,2018-08-01
4575,Fyzioterapeut,9477,2018-06-01
4576,Fyzioterapeut,10027,2018-04-01
4577,Fyzioterapeut,10833,2018-01-01
4578,Fyzioterapeut,11880,2017-09-01
4579,Fyzioterapeut,13179,2017-02-01
4580,Fyzioterapeut,17010,2016-03-01
4581,Fyzioterapeut,17410,2016-01-01
4582,Fyzioterapeut,17411,2016-01-01
4583,Fyzioterapeut,20011,2015-08-01
4584,Fyzioterapeut,20156,2013-04-10
4585,Fyzioterapeut,21895,2014-06-01
4586,Fyzioterapeut,23904,2014-01-01
4587,Fyzioterapeut,53033,1992-07-01
4588,Fyzioterapeut,57408,2000-01-01
4589,kardiologie,17645,2015-10-01
4590,kardiologie,19724,2015-07-01
4591,kardiologie,21733,2014-10-01
4592,kardiologie,25850,2013-06-01
4593,kardiologie,41188,2006-01-01
4594,kardiologie,43707,2004-01-01
4595,Dentální hygienistka,6629,2019-06-01
4596,Dentální hygienistka,6888,2019-04-04
4597,Dentální hygienistka,8835,2018-08-01
4598,Dentální hygienistka,12485,2017-05-01
4599,Dentální hygienistka,19248,2015-01-15
4600,Dentální hygienistka,20958,2015-04-01
4601,Dentální hygienistka,21099,2015-02-01
4602,Dentální hygienistka,21219,2015-04-30
4603,Dentální hygienistka,23930,2014-03-01
4604,Dentální hygienistka,24782,2013-11-01
4605,Dentální hygienistka,34998,2009-10-01
4606,Dentální hygienistka,37121,2008-04-01
4607,Fyzioterapeut,717,2021-05-31
4608,Fyzioterapeut,921,2021-05-05
4609,Fyzioterapeut,1171,2021-04-01
4610,Fyzioterapeut,1583,2021-02-10
4611,Fyzioterapeut,2188,2020-12-03
4612,Fyzioterapeut,2189,2020-12-16
4613,Fyzioterapeut,2190,2020-12-16
4614,Fyzioterapeut,4456,2020-01-01
4615,Fyzioterapeut,4804,2020-01-15
4616,Fyzioterapeut,4805,2020-01-15
4617,Fyzioterapeut,4806,2020-01-16
4618,Fyzioterapeut,4807,2020-01-16
4619,Fyzioterapeut,4934,2020-01-01
4620,Fyzioterapeut,4945,2020-01-01
4621,Fyzioterapeut,5915,2019-08-29
4622,Fyzioterapeut,5917,2019-08-29
4623,Fyzioterapeut,5919,2019-08-29
4624,Fyzioterapeut,5921,2019-08-29
4625,Fyzioterapeut,6967,2019-09-01
4626,Fyzioterapeut,7733,2019-01-01
4627,Fyzioterapeut,11300,2017-11-01
4628,Fyzioterapeut,11532,2017-09-27
4629,Fyzioterapeut,12482,2017-05-01
4630,Fyzioterapeut,13367,2017-01-01
4631,Fyzioterapeut,13373,2017-01-01
4632,Fyzioterapeut,13801,2016-11-01
4633,Fyzioterapeut,16584,2016-04-01
4634,Fyzioterapeut,17288,2016-01-01
4635,Fyzioterapeut,17381,2016-02-01
4636,Fyzioterapeut,17405,2016-01-01
4637,Fyzioterapeut,20139,2003-12-01
4638,Fyzioterapeut,22482,2014-07-01
4639,Fyzioterapeut,22793,2014-03-01
4640,Fyzioterapeut,22794,2014-03-01
4641,Fyzioterapeut,24770,2013-01-03
4642,Fyzioterapeut,33209,2010-09-01
4643,Fyzioterapeut,35873,2009-01-01
4644,Fyzioterapeut,39457,2007-05-01
4645,Fyzioterapeut,39466,2007-05-02
4646,Fyzioterapeut,42242,2005-01-01
4647,kardiologie,1309,2021-05-01
4648,kardiologie,13368,2017-01-01
4649,kardiologie,13374,2017-01-01
4650,kardiologie,20144,2005-07-01
4651,kardiologie,24184,2014-01-01
4652,kardiologie,24187,2014-01-01
4653,kardiologie,32028,2011-01-01
4654,kardiologie,39439,2007-05-01
4655,kardiologie,43591,2004-01-01
4656,kardiologie,50479,1994-01-01
4657,sexuologie,24414,2013-01-01
4658,Dentální hygienistka,3234,2020-06-04
4659,Dentální hygienistka,6139,2019-08-01
4660,Fyzioterapeut,1149,2021-04-05
4661,Fyzioterapeut,2237,2020-12-19
4662,Fyzioterapeut,2453,2021-01-01
4663,Fyzioterapeut,3405,2020-06-11
4664,Fyzioterapeut,5703,2019-10-01
4665,Fyzioterapeut,6460,2019-05-23
4666,Fyzioterapeut,12241,2017-04-18
4667,Fyzioterapeut,12264,2017-04-18
4668,Fyzioterapeut,12400,2017-05-01
4669,Fyzioterapeut,12836,2017-02-01
4670,Fyzioterapeut,15139,2016-07-27
4671,Fyzioterapeut,28594,2012-09-01
4672,Fyzioterapeut,34715,2010-01-01
4673,Fyzioterapeut,38777,2007-01-01
4674,Fyzioterapeut,40582,2006-07-01
4675,Fyzioterapeut,51430,2001-07-01
4676,Fyzioterapeut,58943,1992-01-01
4677,kardiologie,57154,2002-01-01
4678,Dentální hygienistka,1693,2021-03-01
4679,Dentální hygienistka,2597,2020-12-01
4680,Dentální hygienistka,2745,2020-11-01
4681,Dentální hygienistka,3164,2020-08-01
4682,Dentální hygienistka,5432,2020-01-01
4683,Dentální hygienistka,5556,2013-01-03
4684,Dentální hygienistka,8121,2018-11-01
4685,Dentální hygienistka,8387,2018-10-10
4686,Dentální hygienistka,8876,2018-08-01
4687,Dentální hygienistka,9823,2018-05-01
4688,Dentální hygienistka,11093,2017-11-13
4689,Dentální hygienistka,11580,2017-09-05
4690,Dentální hygienistka,12826,2017-03-01
4691,Dentální hygienistka,12844,2017-03-01
4692,Dentální hygienistka,12867,2017-02-27
4693,Dentální hygienistka,14058,2016-10-18
4694,Dentální hygienistka,14069,2016-11-01
4695,Dentální hygienistka,16122,2016-07-01
4696,Dentální hygienistka,20018,2014-12-01
4697,Dentální hygienistka,23361,2014-04-01
4698,Dentální hygienistka,25824,2013-10-01
4699,Dentální hygienistka,27385,2013-01-01
4700,Dentální hygienistka,29485,2012-07-01
4701,Dentální hygienistka,30404,2012-01-01
4702,Dentální hygienistka,37346,2008-01-01
4703,Dentální hygienistka,50716,1993-09-01
4704,Fyzioterapeut,112,2021-09-02
4705,Fyzioterapeut,539,2021-07-01
4706,Fyzioterapeut,1310,2021-03-22
4707,Fyzioterapeut,1516,2021-03-01
4708,Fyzioterapeut,2471,2020-11-21
4709,Fyzioterapeut,2473,2020-11-18
4710,Fyzioterapeut,3032,2020-08-10
4711,Fyzioterapeut,3162,2020-09-01
4712,Fyzioterapeut,3588,2020-05-01
4713,Fyzioterapeut,4781,2020-01-22
4714,Fyzioterapeut,4790,2020-01-22
4715,Fyzioterapeut,5114,2020-01-01
4716,Fyzioterapeut,5506,2019-10-15
4717,Fyzioterapeut,5705,2019-09-27
4718,Fyzioterapeut,5990,2019-09-01
4719,Fyzioterapeut,6117,2019-10-01
4720,Fyzioterapeut,7575,2019-01-16
4721,Fyzioterapeut,8411,2018-10-10
4722,Fyzioterapeut,10191,2018-03-01
4723,Fyzioterapeut,10525,2018-02-01
4724,Fyzioterapeut,11659,2017-09-11
4725,Fyzioterapeut,11877,2017-09-01
4726,Fyzioterapeut,12341,2017-06-01
4727,Fyzioterapeut,13682,2016-12-05
4728,Fyzioterapeut,13804,2016-11-01
4729,Fyzioterapeut,14784,2016-09-01
4730,Fyzioterapeut,15423,2012-01-01
4731,Fyzioterapeut,15427,2012-01-01
4732,Fyzioterapeut,15519,2016-09-01
4733,Fyzioterapeut,15596,2014-05-15
4734,Fyzioterapeut,15803,2016-04-18
4735,Fyzioterapeut,15804,2016-04-18
4736,Fyzioterapeut,16168,2016-07-01
4737,Fyzioterapeut,17140,2016-02-15
4738,Fyzioterapeut,21660,2014-06-10
4739,Fyzioterapeut,22015,2014-08-01
4740,Fyzioterapeut,22239,2014-10-01
4741,Fyzioterapeut,24752,2013-08-22
4742,Fyzioterapeut,25877,2013-01-01
4743,Fyzioterapeut,25879,2013-01-01
4744,Fyzioterapeut,25883,2013-01-01
4745,Fyzioterapeut,25962,2013-02-04
4746,Fyzioterapeut,28513,2012-10-01
4747,Fyzioterapeut,29548,2012-01-01
4748,Fyzioterapeut,30376,2012-01-01
4749,Fyzioterapeut,30915,2011-10-01
4750,Fyzioterapeut,31223,2011-04-01
4751,Fyzioterapeut,31383,2011-05-01
4752,Fyzioterapeut,31970,2011-06-01
4753,Fyzioterapeut,32293,2011-01-01
4754,Fyzioterapeut,32843,2011-01-01
4755,Fyzioterapeut,33418,2010-09-06
4756,Fyzioterapeut,33419,2010-09-01
4757,Fyzioterapeut,33783,2010-07-01
4758,Fyzioterapeut,33784,2010-07-01
4759,Fyzioterapeut,33786,2010-07-01
4760,Fyzioterapeut,35487,2009-07-01
4761,Fyzioterapeut,37066,2008-01-01
4762,Fyzioterapeut,40598,2006-07-01
4763,Fyzioterapeut,42680,2004-12-01
4764,Fyzioterapeut,42844,2004-09-01
4765,Fyzioterapeut,42845,2004-09-01
4766,Fyzioterapeut,44992,2003-01-01
4767,Fyzioterapeut,49244,1995-01-01
4768,Fyzioterapeut,49274,1997-04-01
4769,Fyzioterapeut,55569,1976-12-01
4770,Fyzioterapeut,55571,1976-12-01
4771,Fyzioterapeut,55612,1992-11-01
4772,Fyzioterapeut,57468,2000-01-01
4773,Fyzioterapeut,59916,1994-01-01
4774,kardiologie,1466,2021-03-01
4775,kardiologie,5360,2019-09-30
4776,kardiologie,21027,2015-01-01
4777,kardiologie,21317,2015-01-01
4778,kardiologie,21975,2014-01-01
4779,kardiologie,26605,2013-07-01
4780,kardiologie,26607,2013-07-01
4781,kardiologie,30609,2012-01-01
4782,kardiologie,31955,2011-02-01
4783,kardiologie,35852,2009-01-01
4784,kardiologie,41280,2006-01-01
4785,kardiologie,41301,2006-01-01
4786,kardiologie,41302,2006-01-01
4787,kardiologie,49253,1995-01-01
4788,Dentální hygienistka,9429,2018-06-01
4789,Dentální hygienistka,11005,2017-12-11
4790,Dentální hygienistka,13275,2017-01-01
4791,Dentální hygienistka,20326,2015-04-27
4792,Dentální hygienistka,25617,2013-01-01
4793,Dentální hygienistka,30656,2012-01-01
4794,Dentální hygienistka,35102,2009-10-01
4795,Fyzioterapeut,2813,2020-09-15
4796,Fyzioterapeut,3076,2020-07-08
4797,Fyzioterapeut,3077,2020-07-08
4798,Fyzioterapeut,3875,2020-03-31
4799,Fyzioterapeut,4263,2020-02-12
4800,Fyzioterapeut,4267,2020-03-01
4801,Fyzioterapeut,4307,2020-02-03
4802,Fyzioterapeut,4734,2020-01-08
4803,Fyzioterapeut,5500,2019-10-11
4804,Fyzioterapeut,8909,2018-07-09
4805,Fyzioterapeut,11146,2018-01-01
4806,Fyzioterapeut,14014,2016-11-01
4807,Fyzioterapeut,14525,2016-01-01
4808,Fyzioterapeut,14526,2016-01-01
4809,Fyzioterapeut,14527,2016-01-01
4810,Fyzioterapeut,17227,2015-12-18
4811,Fyzioterapeut,22712,2014-01-01
4812,Fyzioterapeut,22713,2014-01-01
4813,Fyzioterapeut,24381,2013-01-01
4814,Fyzioterapeut,30298,2012-01-01
4815,Fyzioterapeut,44918,2003-01-01
4816,Fyzioterapeut,47683,1998-01-01
4817,Fyzioterapeut,60779,1976-06-01
4818,Fyzioterapeut,60780,1976-06-01
4819,Fyzioterapeut,60781,1976-06-01
4820,Fyzioterapeut,60852,1976-12-01
4821,Fyzioterapeut,60853,1976-12-01
4822,Fyzioterapeut,60854,1976-12-01
4823,kardiologie,14580,2016-06-01
4824,kardiologie,25010,2013-04-01
4825,kardiologie,31000,2011-07-01
4826,kardiologie,32404,2011-01-01
4827,kardiologie,60806,1976-12-01
4828,Dentální hygienistka,7098,2019-07-01
4829,Dentální hygienistka,8900,2018-09-01
4830,Dentální hygienistka,14182,2016-10-01
4831,Dentální hygienistka,14479,2016-10-01
4832,Fyzioterapeut,1521,2021-03-01
4833,Fyzioterapeut,2707,2020-10-19
4834,Fyzioterapeut,5136,2019-12-05
4835,Fyzioterapeut,8754,2018-09-01
4836,Fyzioterapeut,14486,2016-10-01
4837,Fyzioterapeut,16723,2016-06-01
4838,Fyzioterapeut,16953,2014-10-01
4839,Fyzioterapeut,18454,2015-11-11
4840,Fyzioterapeut,20940,2015-06-01
4841,Fyzioterapeut,21738,2015-01-01
4842,Fyzioterapeut,21744,2015-01-09
4843,Fyzioterapeut,22556,2014-09-01
4844,Fyzioterapeut,22855,2014-07-01
4845,Fyzioterapeut,23859,2014-02-01
4846,Fyzioterapeut,23860,2014-02-01
4847,Fyzioterapeut,23861,2014-01-01
4848,Fyzioterapeut,25696,2013-09-01
4849,Fyzioterapeut,25700,2013-02-01
4850,Fyzioterapeut,29357,2012-07-01
4851,Fyzioterapeut,29367,2012-07-01
4852,Fyzioterapeut,34428,2010-01-01
4853,Fyzioterapeut,38085,2007-01-01
4854,Fyzioterapeut,38394,2007-09-01
4855,Fyzioterapeut,38507,2007-09-01
4856,Fyzioterapeut,42003,2005-01-01
4857,Fyzioterapeut,42032,2005-01-01
4858,Fyzioterapeut,46403,1998-11-01
4859,Fyzioterapeut,46404,1998-11-01
4860,Fyzioterapeut,48248,1995-09-01
4861,Fyzioterapeut,48892,1994-07-01
4862,Fyzioterapeut,56399,1997-09-01
4863,Fyzioterapeut,56400,1994-11-01
4864,Fyzioterapeut,56420,1993-11-01
4865,Fyzioterapeut,56438,2000-09-01
4866,Fyzioterapeut,57805,1999-02-01
4867,Fyzioterapeut,58220,1993-01-01
4868,kardiologie,978,2021-07-12
4869,kardiologie,12023,2017-07-15
4870,kardiologie,16239,2016-09-01
4871,kardiologie,16748,2016-03-01
4872,kardiologie,19124,2016-01-01
4873,kardiologie,19671,2015-01-01
4874,kardiologie,21450,2015-02-01
4875,kardiologie,26934,2013-01-01
4876,kardiologie,32279,2011-01-01
4877,kardiologie,38084,2007-01-01
4878,kardiologie,38400,2007-09-01
4879,kardiologie,38443,2007-09-01
4880,kardiologie,38463,2007-09-01
4881,kardiologie,38513,2007-09-01
4882,kardiologie,38556,2007-09-01
4883,kardiologie,38576,2007-09-01
4884,kardiologie,45567,2002-07-01
4885,kardiologie,48246,1995-09-01
4886,kardiologie,56407,1994-04-01
4887,kardiologie,56535,1993-02-01
4888,sexuologie,38365,2007-09-01
4889,sexuologie,38421,2007-09-01
4890,sexuologie,38534,2007-09-01
4891,soudní lékařství,38422,2007-09-01
4892,soudní lékařství,38535,2007-09-01
4893,Dentální hygienistka,14808,2015-06-05
4894,Dentální hygienistka,27429,2013-03-01
4895,Dentální hygienistka,33832,2010-07-01
4896,Dentální hygienistka,39804,2007-03-01
4897,Fyzioterapeut,99,2021-08-18
4898,Fyzioterapeut,1762,2021-01-18
4899,Fyzioterapeut,6711,2019-04-03
4900,Fyzioterapeut,7085,2019-05-01
4901,Fyzioterapeut,11113,2017-12-01
4902,Fyzioterapeut,12474,2017-03-27
4903,Fyzioterapeut,12476,2017-04-05
4904,Fyzioterapeut,14819,2012-01-01
4905,Fyzioterapeut,14856,2016-04-27
4906,Fyzioterapeut,14869,2016-04-27
4907,Fyzioterapeut,14960,2016-02-26
4908,Fyzioterapeut,17505,2016-02-01
4909,Fyzioterapeut,18790,2015-01-01
4910,Fyzioterapeut,23375,2014-03-01
4911,Fyzioterapeut,27438,2013-03-01
4912,Fyzioterapeut,27440,2013-03-01
4913,Fyzioterapeut,29816,2012-01-01
4914,Fyzioterapeut,29943,2012-01-01
4915,Fyzioterapeut,29944,2012-01-01
4916,Fyzioterapeut,29946,2012-01-01
4917,Fyzioterapeut,31554,2011-01-01
4918,Fyzioterapeut,32577,2011-01-01
4919,Fyzioterapeut,35659,2009-01-01
4920,Fyzioterapeut,36952,2008-07-01
4921,Fyzioterapeut,37127,2008-01-01
4922,Fyzioterapeut,37569,2000-01-01
4923,Fyzioterapeut,37623,1996-01-01
4924,Fyzioterapeut,39807,2007-02-01
4925,Fyzioterapeut,40444,2006-09-04
4926,Fyzioterapeut,48901,1996-10-01
4927,Fyzioterapeut,48902,1996-10-01
4928,Fyzioterapeut,55455,1993-02-01
4929,Fyzioterapeut,57223,1999-04-01
4930,Fyzioterapeut,58031,1993-02-01
4931,Fyzioterapeut,58212,1993-02-01
4932,kardiologie,14803,2015-01-01
4933,kardiologie,18777,2015-01-01
4934,kardiologie,22460,2014-07-01
4935,kardiologie,42557,2005-01-01
4936,Dentální hygienistka,194,2021-09-01
4937,Dentální hygienistka,3093,2020-08-03
4938,Dentální hygienistka,12276,2017-04-22
4939,Dentální hygienistka,30496,2012-01-01
4940,Fyzioterapeut,1292,2021-04-01
4941,Fyzioterapeut,1541,2021-03-01
4942,Fyzioterapeut,3097,2020-07-30
4943,Fyzioterapeut,3503,2020-05-20
4944,Fyzioterapeut,7675,2019-02-25
4945,Fyzioterapeut,8501,2018-10-01
4946,Fyzioterapeut,8690,2018-10-01
4947,Fyzioterapeut,12150,2017-06-16
4948,Fyzioterapeut,17078,2015-12-01
4949,Fyzioterapeut,31282,2011-01-01
4950,Fyzioterapeut,35015,2009-01-01
4951,Fyzioterapeut,36038,2009-01-01
4952,Fyzioterapeut,37321,2008-01-01
4953,Fyzioterapeut,40363,2006-10-01
4954,Fyzioterapeut,45246,2003-06-01
4955,Fyzioterapeut,48034,1995-07-01
4956,Fyzioterapeut,48211,2002-04-01
4957,Fyzioterapeut,48745,1995-09-01
4958,Fyzioterapeut,48746,1995-09-01
4959,Fyzioterapeut,48747,1995-09-01
4960,Fyzioterapeut,52366,1994-10-01
4961,kardiologie,32553,2011-01-01
4962,kardiologie,39360,2007-07-01
4963,kardiologie,52375,1995-07-01
4964,kardiologie,52377,1994-01-01
4965,soudní lékařství,32502,2011-01-01
4966,Dentální hygienistka,280,2021-08-05
4967,Dentální hygienistka,2734,2020-11-01
4968,Dentální hygienistka,6514,2019-05-30
4969,Dentální hygienistka,9747,2018-05-01
4970,Dentální hygienistka,22626,2014-08-11
4971,Dentální hygienistka,36079,2009-01-01
4972,Dentální hygienistka,54386,1994-11-04
4973,Fyzioterapeut,991,2021-04-28
4974,Fyzioterapeut,1417,2021-03-10
4975,Fyzioterapeut,1445,2021-03-08
4976,Fyzioterapeut,1651,2021-02-08
4977,Fyzioterapeut,2735,2020-10-08
4978,Fyzioterapeut,2852,2020-10-01
4979,Fyzioterapeut,3120,2020-08-01
4980,Fyzioterapeut,3563,2020-04-01
4981,Fyzioterapeut,4779,2020-01-14
4982,Fyzioterapeut,4793,2020-01-15
4983,Fyzioterapeut,5943,2019-09-15
4984,Fyzioterapeut,6327,2019-08-01
4985,Fyzioterapeut,6742,2019-05-01
4986,Fyzioterapeut,7045,2019-03-27
4987,Fyzioterapeut,8859,2018-08-01
4988,Fyzioterapeut,9748,2018-05-01
4989,Fyzioterapeut,11059,2017-12-01
4990,Fyzioterapeut,11427,2017-10-09
4991,Fyzioterapeut,11492,2017-10-01
4992,Fyzioterapeut,11827,2017-08-04
4993,Fyzioterapeut,11912,2017-08-01
4994,Fyzioterapeut,11938,2017-07-01
4995,Fyzioterapeut,12559,2017-04-07
4996,Fyzioterapeut,12597,2017-03-09
4997,Fyzioterapeut,12789,2017-03-01
4998,Fyzioterapeut,13697,2016-12-01
4999,Fyzioterapeut,19052,2015-08-01
5000,Fyzioterapeut,19053,2015-08-01
5001,Fyzioterapeut,21653,2015-01-01
5002,Fyzioterapeut,21968,2015-01-01
5003,Fyzioterapeut,21970,2015-01-01
5004,Fyzioterapeut,22494,2014-01-15
5005,Fyzioterapeut,22539,2014-09-01
5006,Fyzioterapeut,22558,2014-09-01
5007,Fyzioterapeut,22620,2014-07-29
5008,Fyzioterapeut,22990,2014-05-15
5009,Fyzioterapeut,22991,2014-05-15
5010,Fyzioterapeut,23008,2014-06-01
5011,Fyzioterapeut,25454,2013-09-03
5012,Fyzioterapeut,25455,2013-09-03
5013,Fyzioterapeut,26497,2013-08-01
5014,Fyzioterapeut,26498,2013-08-01
5015,Fyzioterapeut,27339,2013-01-01
5016,Fyzioterapeut,29215,2012-05-14
5017,Fyzioterapeut,29226,2012-07-01
5018,Fyzioterapeut,29228,2012-07-01
5019,Fyzioterapeut,30924,2011-01-01
5020,Fyzioterapeut,31660,2011-07-01
5021,Fyzioterapeut,32134,2011-01-01
5022,Fyzioterapeut,32155,2011-01-01
5023,Fyzioterapeut,32368,2011-01-01
5024,Fyzioterapeut,33631,2010-05-01
5025,Fyzioterapeut,37146,2008-04-07
5026,Fyzioterapeut,39659,2007-01-01
5027,Fyzioterapeut,44719,1994-11-01
5028,Fyzioterapeut,45783,2001-05-01
5029,Fyzioterapeut,46394,2003-01-01
5030,Fyzioterapeut,46395,2000-05-01
5031,Fyzioterapeut,46397,1999-01-01
5032,Fyzioterapeut,46398,1998-11-01
5033,Fyzioterapeut,48328,1997-04-01
5034,Fyzioterapeut,49905,1994-02-01
5035,Fyzioterapeut,51178,1994-02-01
5036,Fyzioterapeut,51180,1994-02-01
5037,Fyzioterapeut,51216,1993-11-01
5038,Fyzioterapeut,52513,1995-11-01
5039,Fyzioterapeut,52515,1993-01-01
5040,Fyzioterapeut,54379,1994-01-01
5041,Fyzioterapeut,54380,1993-09-01
5042,Fyzioterapeut,57189,2000-01-01
5043,Fyzioterapeut,57190,2000-01-01
5044,Fyzioterapeut,57191,2000-01-01
5045,Fyzioterapeut,57699,1997-08-01
5046,kardiologie,3133,2020-07-27
5047,kardiologie,10646,2018-01-01
5048,kardiologie,12374,2017-05-01
5049,kardiologie,26281,2013-01-01
5050,kardiologie,27772,2013-01-01
5051,kardiologie,38662,2007-09-17
5052,kardiologie,44264,2004-01-01
5053,kardiologie,44331,2004-01-01
5054,kardiologie,48318,1997-04-01
5055,kardiologie,52495,1993-02-01
5056,sexuologie,44293,2004-01-01
5057,soudní lékařství,44283,2004-01-01
5058,Dentální hygienistka,5272,2019-10-01
5059,Dentální hygienistka,5351,2020-01-01
5060,Fyzioterapeut,1491,2021-03-03
5061,Fyzioterapeut,5719,2019-10-01
5062,Fyzioterapeut,5853,2019-10-01
5063,Fyzioterapeut,6737,2019-04-08
5064,Fyzioterapeut,6926,2019-05-01
5065,Fyzioterapeut,15975,1995-05-18
5066,Fyzioterapeut,16080,2016-06-01
5067,Fyzioterapeut,28374,2012-09-01
5068,Fyzioterapeut,42376,2005-04-01
5069,Fyzioterapeut,55346,1999-03-01
5070,kardiologie,40105,2007-01-01
5071,kardiologie,45042,2003-04-14
5072,Dentální hygienistka,16540,2016-01-01
5073,Fyzioterapeut,473,2021-07-01
5074,Fyzioterapeut,1611,2021-02-15
5075,Fyzioterapeut,3525,2020-05-15
5076,Fyzioterapeut,5710,2019-09-24
5077,Fyzioterapeut,6290,2019-08-01
5078,Fyzioterapeut,6598,2019-06-01
5079,Fyzioterapeut,8080,2019-01-01
5080,Fyzioterapeut,12197,2017-06-09
5081,Fyzioterapeut,15019,2008-01-01
5082,Fyzioterapeut,15940,2016-07-04
5083,Fyzioterapeut,15958,2016-01-01
